"x"
"782"	"Ovol3"
"783"	"Parp12"
"784"	"Patz1"
"785"	"Pax1"
"786"	"Pax2"
"787"	"Pax3"
"788"	"Pax4"
"789"	"Pax5"
"790"	"Pax6"
"791"	"Pax7"
"792"	"Pax8"
"793"	"Pax9"
"794"	"Paxbp1"
"795"	"Pbrm1"
"796"	"Pbx1"
"797"	"Pbx2"
"798"	"Pbx3"
"799"	"Pbx4"
"800"	"Pdx1"
"801"	"Peg3"
"802"	"Pgr"
"803"	"Phb"
"804"	"Phox2a"
"805"	"Phox2b"
"806"	"Phtf1"
"807"	"Pias1"
"808"	"Pias2"
"809"	"Pias3"
"810"	"Pias4"
"811"	"Pitx1"
"812"	"Pitx2"
"813"	"Pitx3"
"814"	"Pknox1"
"815"	"Pknox2"
"816"	"Plag1"
"817"	"Plagl1"
"818"	"Plagl2"
"819"	"Platr25"
"820"	"Plek"
"821"	"Plscr1"
"822"	"Pms1"
"823"	"Pou1f1"
"824"	"Pou2f1"
"825"	"Pou2f2"
"826"	"Pou2f3"
"827"	"Pou3f1"
"828"	"Pou3f2"
"829"	"Pou3f3"
"830"	"Pou3f4"
"831"	"Pou4f1"
"832"	"Pou4f2"
"833"	"Pou4f3"
"834"	"Pou5f1"
"835"	"Pou5f2"
"836"	"Pou6f1"
"837"	"Pou6f2"
"838"	"Ppara"
"839"	"Ppard"
"840"	"Pparg"
"841"	"Prdm1"
"842"	"Prdm10"
"843"	"Prdm12"
"844"	"Prdm13"
"845"	"Prdm14"
"846"	"Prdm15"
"847"	"Prdm16"
"848"	"Prdm2"
"849"	"Prdm4"
"850"	"Prdm5"
"851"	"Prdm6"
"852"	"Prdm8"
"853"	"Prdm9"
"854"	"Preb"
"855"	"Prop1"
"856"	"Prox1"
"857"	"Prox2"
"858"	"Prrx1"
"859"	"Prrx2"
"860"	"Prrxl1"
"861"	"Ptf1a"
"862"	"Pura"
"863"	"Purb"
"864"	"Purg"
"865"	"Rag1"
"866"	"Rara"
"867"	"Rarb"
"868"	"Rarg"
"869"	"Rax"
"870"	"Rbak"
"871"	"Rbck1"
"872"	"Rbpj"
"873"	"Rbpjl"
"874"	"Rcor1"
"875"	"Rcor2"
"876"	"Rcor3"
"877"	"Rel"
"878"	"Rela"
"879"	"Relb"
"880"	"Repin1"
"881"	"Rere"
"882"	"Rest"
"883"	"Rex2"
"884"	"Rfx1"
"885"	"Rfx2"
"886"	"Rfx3"
"887"	"Rfx4"
"888"	"Rfx5"
"889"	"Rfx6"
"890"	"Rfx7"
"891"	"Rfx8"
"892"	"Rfxank"
"893"	"Rhox1"
"894"	"Rhox10"
"895"	"Rhox11"
"896"	"Rhox12"
"897"	"Rhox13"
"898"	"Rhox2a"
"899"	"Rhox2b"
"900"	"Rhox2c"
"901"	"Rhox2d"
"902"	"Rhox2e"
"903"	"Rhox2f"
"904"	"Rhox2g"
"905"	"Rhox2h"
"906"	"Rhox3a"
"907"	"Rhox3a2"
"908"	"Rhox3c"
"909"	"Rhox3e"
"910"	"Rhox3f"
"911"	"Rhox3g"
"912"	"Rhox3h"
"913"	"Rhox4a"
"914"	"Rhox4a2"
"915"	"Rhox4b"
"916"	"Rhox4c"
"917"	"Rhox4d"
"918"	"Rhox4e"
"919"	"Rhox4f"
"920"	"Rhox4g"
"921"	"Rhox6"
"922"	"Rhox7a"
"923"	"Rhox7b"
"924"	"Rhox8"
"925"	"Rhox9"
"926"	"Rit1"
"927"	"Rlf"
"928"	"Rora"
"929"	"Rorb"
"930"	"Rorc"
"931"	"Rreb1"
"932"	"Rsl1"
"933"	"Rslcan18"
"934"	"Runx1"
"935"	"Runx2"
"936"	"Runx3"
"937"	"Rxra"
"938"	"Rxrb"
"939"	"Rxrg"
"940"	"Sall1"
"941"	"Sall2"
"942"	"Sall3"
"943"	"Sall4"
"944"	"Satb1"
"945"	"Satb2"
"946"	"Scrt1"
"947"	"Scrt2"
"948"	"Scx"
"949"	"Sebox"
"950"	"Setbp1"
"951"	"Setdb1"
"952"	"Setdb2"
"953"	"Shox2"
"954"	"Sim1"
"955"	"Sim2"
"956"	"Six1"
"957"	"Six2"
"958"	"Six3"
"959"	"Six4"
"960"	"Six5"
"961"	"Six6"
"962"	"Smad1"
"963"	"Smad2"
"964"	"Smad3"
"965"	"Smad4"
"966"	"Smad5"
"967"	"Smad6"
"968"	"Smad7"
"969"	"Smad9"
"970"	"Smarca1"
"971"	"Smarcal1"
"972"	"Smarcc1"
"973"	"Smarcc2"
"974"	"Smarce1"
"975"	"Snai1"
"976"	"Snai2"
"977"	"Snai3"
"978"	"Snapc4"
"979"	"Sohlh1"
"980"	"Sohlh2"
"981"	"Son"
"982"	"Sox1"
"983"	"Sox10"
"984"	"Sox11"
"985"	"Sox12"
"986"	"Sox13"
"987"	"Sox14"
"988"	"Sox15"
"989"	"Sox17"
"990"	"Sox18"
"991"	"Sox2"
"992"	"Sox21"
"993"	"Sox3"
"994"	"Sox30"
"995"	"Sox4"
"996"	"Sox5"
"997"	"Sox6"
"998"	"Sox7"
"999"	"Sox8"
"1000"	"Sox9"
"1001"	"Sp1"
"1002"	"Sp100"
"1003"	"Sp110"
"1004"	"Sp140"
"1005"	"Sp2"
"1006"	"Sp3"
"1007"	"Sp4"
"1008"	"Sp5"
"1009"	"Sp6"
"1010"	"Sp7"
"1011"	"Sp8"
"1012"	"Sp9"
"1013"	"Spdef"
"1014"	"Spi1"
"1015"	"Spib"
"1016"	"Spic"
"1017"	"Spz1"
"1018"	"Srebf1"
"1019"	"Srebf2"
"1020"	"Srf"
"1021"	"Sry"
"1022"	"Ssrp1"
"1023"	"St18"
"1024"	"Stat1"
"1025"	"Stat2"
"1026"	"Stat3"
"1027"	"Stat4"
"1028"	"Stat5a"
"1029"	"Stat5b"
"1030"	"Stat6"
"1031"	"Sub1"
"1032"	"T"
"1033"	"Tada2a"
"1034"	"Tada2b"
"1035"	"Tal1"
"1036"	"Tal2"
"1037"	"Tax1bp1"
"1038"	"Tbr1"
"1039"	"Tbx1"
"1040"	"Tbx10"
"1041"	"Tbx15"
"1042"	"Tbx18"
"1043"	"Tbx19"
"1044"	"Tbx2"
"1045"	"Tbx20"
"1046"	"Tbx21"
"1047"	"Tbx22"
"1048"	"Tbx3"
"1049"	"Tbx4"
"1050"	"Tbx5"
"1051"	"Tbx6"
"1052"	"Tcf12"
"1053"	"Tcf15"
"1054"	"Tcf19"
"1055"	"Tcf21"
"1056"	"Tcf23"
"1057"	"Tcf24"
"1058"	"Tcf25"
"1059"	"Tcf3"
"1060"	"Tcf4"
"1061"	"Tcf7"
"1062"	"Tcf7l1"
"1063"	"Tcf7l2"
"1064"	"Tcfl5"
"1065"	"Tead1"
"1066"	"Tead2"
"1067"	"Tead3"
"1068"	"Tead4"
"1069"	"Tef"
"1070"	"Terf1"
"1071"	"Terf2"
"1072"	"Tet2"
"1073"	"Tfam"
"1074"	"Tfap2a"
"1075"	"Tfap2b"
"1076"	"Tfap2c"
"1077"	"Tfap2d"
"1078"	"Tfap2e"
"1079"	"Tfap4"
"1080"	"Tfb1m"
"1081"	"Tfcp2"
"1082"	"Tfcp2l1"
"1083"	"Tfdp1"
"1084"	"Tfdp2"
"1085"	"Tfe3"
"1086"	"Tfeb"
"1087"	"Tfec"
"1088"	"Tgif1"
"1089"	"Tgif2"
"1090"	"Tgif2lx1"
"1091"	"Tgif2lx2"
"1092"	"Thap1"
"1093"	"Thap11"
"1094"	"Thap12"
"1095"	"Thap2"
"1096"	"Thap3"
"1097"	"Thap4"
"1098"	"Thap7"
"1099"	"Thra"
"1100"	"Thrb"
"1101"	"Thyn1"
"1102"	"Tlx1"
"1103"	"Tlx2"
"1104"	"Tlx3"
"1105"	"Tmf1"
"1106"	"Tox"
"1107"	"Tox2"
"1108"	"Tox3"
"1109"	"Tox4"
"1110"	"Trerf1"
"1111"	"Trp53"
"1112"	"Trp63"
"1113"	"Trp73"
"1114"	"Trps1"
"1115"	"Tsc22d1"
"1116"	"Tsc22d2"
"1117"	"Tsc22d3"
"1118"	"Tsc22d4"
"1119"	"Tshz1"
"1120"	"Tshz2"
"1121"	"Tshz3"
"1122"	"Ttf1"
"1123"	"Tub"
"1124"	"Tulp1"
"1125"	"Tulp2"
"1126"	"Tulp3"
"1127"	"Tulp4"
"1128"	"Twist1"
"1129"	"Twist2"
"1130"	"Ubp1"
